Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
course-de-lapin-binky-de-1-80-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/30455d9ac68b08fd51973d4f664ce6bc.jpg?v=1750001041,6,6ft Binky Rabbit Run,,,,,,,,,,,,,,,,,,,
parcours-pour-cobayes-de-12-pieds-avec-popcorn,Parcours pour cobayes de 12 pieds avec popcorn.,"<h2>Description du Produit</h2>
<p>Offrez à vos cochons d'Inde un espace de liberté avec le 12ft Popcorning Guinea Pig Run, une enclos extérieur spacieux conçu pour leur bien-être. Fabriqué à partir de bois résistant aux intempéries et d'un grillage sécurisé, cet enclos garantit leur sécurité tout en favorisant leurs comportements naturels tels que courir et explorer. Facile à monter et à déplacer, il s'intègre parfaitement dans la plupart des jardins, permettant à plusieurs cochons d'Inde de s'épanouir dans un environnement sain. Choisissez ce produit robuste pour offrir une vie meilleure à vos petits compagnons.</p><ul>
  <li>🏃‍♂️ <strong>Espace Spacieux :</strong> Le généreux espace de 12 pieds permet à plusieurs cochons d'Inde de se déplacer librement, favorisant un mode de vie plus sain.</li>
  <li>🛡️ <strong>Sécurité Assurée :</strong> Construit avec des matériaux robustes qui protègent contre les prédateurs et les intempéries.</li>
  <li>🔧 <strong>Installation Facile &amp; Mobilité :</strong> Conçu pour un montage simple et un repositionnement aisé dans votre jardin ou cour.</li>
  <li>🌦️ <strong>Durabilité :</strong> Fabriqué pour résister aux diverses conditions météorologiques, garantissant longévité et sécurité continue.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Taille :</strong> 12 pieds de longueur</li>
  <li>
<strong>Matériaux utilisés :</strong> Cadre en bois résistant aux intempéries avec grillage sécurisé</li>
  <li>
<strong>Poids :</strong> [Insérer le poids si disponible]</li>
  <li>
<strong>Capacité :</strong> Convient pour plusieurs cochons d'Inde</li>
  <li>
<strong>Compatibilité :</strong> Conçu pour une utilisation en extérieur; compatible avec la plupart des espaces de jardin</li>
</ul>",Home & Roost,,Guinea Pig Run,"6ft guinea pig run, guinea pig run, run",false,Title,Default Title,,,,,,,,12FT-BINKY-RUN,18000.0,shopify,100,continue,manual,29.90,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/5f2ffbc3911d06f78b86a621b37fd744_5360d8ba-fef2-437e-b503-e1a936cfc2ce.jpg?v=1750001027,1,12ft Popcorning Guinea Pig Run,false,,,,,,,,,,,,,,,kg,,,active
parcours-pour-cobayes-de-12-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/5c62aaf8d139e2351ed48bcfc43f27a5_efc61151-73f4-4fd4-af85-7877113a45e7.jpg?v=1750001027,2,12ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
parcours-pour-cobayes-de-12-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/6bb8d1e4e89c18ce8ebb0ff80b0ebd44_d96f43a9-80f0-476d-b870-f3bf3b278912.jpg?v=1750001027,3,12ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
parcours-pour-cobayes-de-12-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/d99db5c0ab9397dff1ae1b27517c66e8_788c25ec-4e6f-4dc8-8556-cd5b8f4472be.jpg?v=1750001027,4,12ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
parcours-pour-cobayes-de-12-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/ba006970beaeca9c098aa9e634930e01_75fb6284-c6c6-44bd-8eb8-78ecbe105088.jpg?v=1750001027,5,12ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
enclos-pour-cochons-dinde-de-6-pieds-avec-popcorn,Enclos pour cochons d'Inde de 6 pieds avec popcorn.,"<h2>Description du Produit</h2>
<p>Offrez à vos cochons d'Inde un espace extérieur sûr et spacieux avec le Parc Popcorning de 6 pieds. Conçu pour garantir sécurité et confort, ce parc se distingue par sa durabilité exceptionnelle et sa facilité d'utilisation. Fabriqué en bois résistant aux intempéries et doté d'un grillage robuste, il protège vos animaux des prédateurs tout en leur permettant de profiter pleinement de l'air frais. Léger et facile à déplacer, il s'intègre harmonieusement dans votre jardin, offrant ainsi un cadre idéal pour que vos compagnons puissent courir, jouer et rester actifs. Ce parc est parfait pour les propriétaires soucieux du bien-être de leurs animaux, désireux de leur offrir une vie saine et sécurisée en plein air.</p><ul>
  <li>🔒 <strong>Sécurité et protection :</strong> Le maillage métallique robuste empêche les prédateurs d'entrer tout en gardant vos animaux en sécurité.</li>
  <li>🌦️ <strong>Durabilité :</strong> Les matériaux résistants aux intempéries garantissent une longue durée de vie même dans des climats variés.</li>
  <li>🏡 <strong>Facilité d'utilisation :</strong> Conception légère pour une installation et un déplacement aisés dans votre jardin.</li>
  <li>🐹 <strong>Espace d'exercice :</strong> Offre un espace généreux pour que les cochons d'Inde puissent courir, jouer et rester actifs, favorisant ainsi une meilleure santé.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Taille :</strong> 6 pieds de longueur</li>
  <li>
<strong>Poids :</strong> Léger pour un déplacement facile</li>
  <li>
<strong>Matériaux utilisés :</strong> Bois durable et résistant aux intempéries, treillis métallique sécurisé</li>
  <li>
<strong>Caractéristiques technologiques :</strong> Assemblage rapide avec un minimum d'outils requis</li>
  <li>
<strong>Capacité :</strong> Convient pour plusieurs cochons d'Inde</li>
  <li>
<strong>Compatibilité :</strong> Conçu pour s'intégrer aux environnements de jardin extérieurs</li>
</ul>",Home & Roost,,Guinea Pig Run,"6ft guinea pig run, guinea pig run, run",false,Title,Default Title,,,,,,,,6FT-BINKY-RUN,12000.0,shopify,100,continue,manual,39.99,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/2138d690c3a9842fc90d5f0951f52a6f_6fe79904-a9d2-42aa-baec-08354f74d544.jpg?v=1750001013,1,6ft Popcorning Guinea Pig Run,false,,,,,,,,,,,,,,,kg,,,active
enclos-pour-cochons-dinde-de-6-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/2f565e3c6f809c0a796e0915d8283b69_9a7b534e-436f-4cf5-88b7-18b5bca9ce38.jpg?v=1750001013,2,6ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
enclos-pour-cochons-dinde-de-6-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/c4b3f6889586d041ae21054dca326246_2e80b55c-2454-4fa6-a11a-31c4cd488555.jpg?v=1750001014,3,6ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
enclos-pour-cochons-dinde-de-6-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/28611bf85fee1b9853c6bde31b22d436_00b6490b-86e3-4eeb-81b3-851ccfb46f28.jpg?v=1750001014,4,6ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
enclos-pour-cochons-dinde-de-6-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/6b04b70f583e9e3e6e5503d6cdb3a15e_d94f4d96-fba0-495d-b439-10541b99656a.jpg?v=1750001014,5,6ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
enclos-pour-cochons-dinde-de-6-pieds-avec-popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/30455d9ac68b08fd51973d4f664ce6bc_1d5e37b3-3cf1-4d53-94e2-890966daaffb.jpg?v=1750001014,6,6ft Popcorning Guinea Pig Run,,,,,,,,,,,,,,,,,,,
ruche-gardman,Ruche Gardman,"```html
<h2>Description du Produit</h2>
<p>Le Gardman Beehive est un abri artisanal magnifiquement conçu pour soutenir et protéger les pollinisateurs essentiels de votre jardin. Alliant esthétique et fonctionnalité, cette ruche offre un refuge sûr aux abeilles, notamment durant les mois froids. Fabriqué à partir de bois de haute qualité avec un toit effet ardoise naturel, il s'intègre harmonieusement dans tout environnement extérieur. En plus d'apporter une touche décorative à votre jardin, le Gardman Beehive favorise la croissance des populations d'abeilles, contribuant ainsi à la pollinisation et à la biodiversité. C'est l'ajout parfait pour les jardiniers soucieux de l'environnement et passionnés par les pratiques durables.</p>
```<ul>
  <li>🐝 Protection des abeilles : Offre un abri crucial et une protection pour les abeilles pendant les saisons froides.</li>
  <li>🌼 Amélioration du jardin : Ajoute un élément décoratif aux jardins grâce à son design élégant.</li>
  <li>🏗️ Durabilité et qualité : Construit avec des matériaux durables qui résistent à diverses conditions météorologiques.</li>
  <li>🌍 Soutien écologique : Encourage la croissance de la population d'abeilles, favorisant la pollinisation et améliorant la biodiversité dans votre jardin.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Matière :</strong> Bois de haute qualité</li>
  <li>
<strong>Toit :</strong> Effet ardoise naturelle</li>
  <li>
<strong>Caractéristiques de conception :</strong> Construction artisanale, design décoratif et fonctionnel</li>
  <li>
<strong>Recommandations de placement :</strong> À positionner dans une zone ensoleillée et dégagée, loin des arbres ou des arbustes</li>
</ul>",Home & Roost,,Bee House,wildlife,false,Title,Default Title,,,,,,,,BEEHIVE,1000.0,shopify,100,continue,manual,9.99,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/GardmanBeehive.jpg?v=1750000998,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/GardmanBeehive.jpg?v=1750000998,kg,,,active
nourrisseur-a-ecureuil-en-bois-gardman,Nourrisseur à écureuil en bois Gardman,"<h2>Description du Produit</h2>
<p>Transformez votre jardin en un havre de paix avec le Mangeoire à Écureuil en Bois Gardman, un accessoire innovant conçu pour divertir les écureuils et préserver vos mangeoires à oiseaux. Fabriqué en bois robuste, ce mangeoire résiste aux acrobaties des écureuils tout en leur offrant un espace dédié pour se nourrir. En réduisant la compétition autour des mangeoires à oiseaux, il favorise une cohabitation harmonieuse dans votre jardin. Parfait pour les passionnés de nature et d'observation de la faune, cet outil pratique apporte vie et animation à votre extérieur tout en protégeant vos réserves d'oiseaux.</p><ul>
  <li>🌳 <strong>Durabilité :</strong> Construit en bois de haute qualité pour une utilisation durable même sous l'activité intense des écureuils.</li>
  <li>🕊️ <strong>Harmonie du jardin :</strong> Offre un espace d'alimentation dédié aux écureuils, protégeant ainsi la nourriture des oiseaux et réduisant les perturbations.</li>
  <li>🎭 <strong>Valeur de divertissement :</strong> Garde les écureuils occupés avec leur propre source de nourriture, ajoutant vie et animation naturelle à votre jardin.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Matière :</strong> Bois durable</li>
  <li>
<strong>Dimensions :</strong> (Spécifier les dimensions si disponibles)</li>
  <li>
<strong>Poids :</strong> (Spécifier le poids si disponible)</li>
  <li>
<strong>Caractéristiques de conception :</strong> Conçu pour résister à l'activité des écureuils</li>
  <li>
<strong>Exigences d'installation :</strong> Doit être placé dans des zones accessibles pour les écureuils mais éloigné des mangeoires pour oiseaux</li>
  <li>
<strong>Instructions d'entretien :</strong> Facile à nettoyer et à entretenir</li>
</ul>",Home & Roost,,Squirrel Feeder,"Squirrel, squirrel feeder, Squirrel Feeders",false,Title,Default Title,,,,,,,,SQFR,1000.0,shopify,100,continue,manual,9.99,0.00,true,false,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/GardmanSquirrelFeeder.jpg?v=1750000995,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/GardmanSquirrelFeeder.jpg?v=1750000995,kg,,,active
le-clapier-pour-cobayes-double-de-5-pieds-sandhurst,Le clapier pour cobayes double de 5 pieds Sandhurst.,"<h2>Description du Produit</h2>
<p>Découvrez le Sandhurst 5ft Double Guinea Pig Hutch, un enclos pour cochons d'Inde fabriqué au Royaume-Uni qui allie élégance et robustesse. Ce refuge spacieux à deux niveaux offre à vos petits compagnons un espace de vie confortable et sécurisé, idéal pour favoriser leur bien-être et leur activité. Construit en bois de haute qualité avec une finition résistante aux intempéries, il est conçu pour durer aussi bien en intérieur qu'en extérieur. Grâce à ses portes faciles d'accès munies de loquets sécurisés et ses plateaux amovibles simplifiant l'entretien, ce clapier garantit la sécurité de vos animaux tout en facilitant votre quotidien. Offrez à vos cochons d'Inde le meilleur des habitats sans compromettre votre budget.</p><ul>
  <li>🏠 <strong>Espace de vie spacieux :</strong> Le design à deux niveaux offre un vaste espace, favorisant un mode de vie actif et sain pour vos animaux.</li>
  <li>🛠️ <strong>Construction durable :</strong> Fabriqué avec des matériaux de haute qualité qui résistent aux intempéries, garantissant une longue durée de vie.</li>
  <li>🧹 <strong>Facilité d'entretien :</strong> Les plateaux amovibles simplifient les tâches de nettoyage, économisant temps et effort.</li>
  <li>🔒 <strong>Sécurité renforcée :</strong> Les loquets sécurisés sur les portes protègent vos animaux des prédateurs tout en permettant un accès facile pour l'alimentation et l'interaction.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Taille :</strong> 5 pieds de longueur</li>
  <li>
<strong>Poids :</strong> [Veuillez insérer le poids]</li>
  <li>
<strong>Matériaux utilisés :</strong> Bois de haute qualité avec finition résistante aux intempéries</li>
  <li>
<strong>Caractéristiques de construction :</strong> Conception à deux niveaux pour un espace supplémentaire; treillis métallique robuste pour la ventilation et la sécurité</li>
  <li>
<strong>Caractéristiques technologiques :</strong> Portes à accès facile avec loquets sécurisés; plateaux amovibles pour un nettoyage sans effort</li>
  <li>
<strong>Capacité :</strong> Convient pour plusieurs cochons d'Inde</li>
  <li>
<strong>Compatibilité :</strong> Idéal pour une utilisation intérieure ou extérieure</li>
</ul>",Home & Roost,,Guinea Pig Hutch,hutch,false,Add Burrow Portal?,No,,,,,,,,5FT-SANDHURST,36000.0,shopify,100,continue,manual,39.99,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/7b4de5d5fb5e4a8eb05f07889e754316.jpg?v=1750000992,1,The Sandhurst 5ft Double Guinea Pig Hutch,false,,,,,,,,,,,,,,,kg,,,active
le-clapier-pour-cobayes-double-de-5-pieds-sandhurst,,,,,,,,,Yes,,,,,,,,5FT-SANDHURST-BP,36000.0,shopify,100,continue,manual,39.99,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/a8d48fe86c8a2b4d6d6f344dcc170f9d.jpg?v=1750000992,2,The Sandhurst 5ft Double Guinea Pig Hutch,,,,,,,,,,,,,,,,kg,,,
le-clapier-pour-cobayes-double-de-5-pieds-sandhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/c4fec9ca890eca2760081bbd7d958bea.jpg?v=1750000992,3,The Sandhurst 5ft Double Guinea Pig Hutch,,,,,,,,,,,,,,,,,,,
le-clapier-pour-cobayes-double-de-5-pieds-sandhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/f5bd330fe84140074ccc42272a5d18d4.jpg?v=1750000992,4,The Sandhurst 5ft Double Guinea Pig Hutch,,,,,,,,,,,,,,,,,,,
le-clapier-pour-cobayes-double-de-5-pieds-sandhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/253f18b56a03427528bbd23f2e042987.jpg?v=1750000992,5,The Sandhurst 5ft Double Guinea Pig Hutch,,,,,,,,,,,,,,,,,,,
la-cabane-a-cochons-dinde-sandhurst-de-5-pieds-pour-un-seul-animal,La cabane à cochons d'Inde Sandhurst de 5 pieds pour un seul animal.,"<h2>Description du Produit</h2>
<p>Offrez à vos cochons d'Inde un habitat luxueux avec le Sandhurst 5ft Single Guinea Pig Hutch, une cage haut de gamme fabriquée en Grande-Bretagne. Conçue en bois premium résistant aux intempéries, cette cage assure durabilité et longévité, même dans les conditions climatiques les plus variées. Grâce à ses verrous sécurisés, elle garantit la sécurité de vos animaux contre les prédateurs tout en empêchant toute évasion accidentelle. Les composants faciles à nettoyer simplifient l'entretien, permettant ainsi de maintenir un environnement hygiénique sans effort. Avec son design élégant et pratique, le Sandhurst Hutch transforme votre jardin en un espace esthétique tout en offrant un confort optimal à vos petits compagnons. C'est le choix idéal pour les propriétaires soucieux d'offrir ce qu'il y a de mieux à leurs animaux.</p><ul>
  <li>🌧️ <strong>Durabilité :</strong> Fabriqué en bois premium résistant aux intempéries, ce clapier garantit une longévité exceptionnelle pour abriter vos cochons d'Inde.</li>
  <li>🔒 <strong>Sécurité :</strong> Les serrures sécurisées offrent une tranquillité d'esprit en protégeant vos animaux des prédateurs et des évasions accidentelles.</li>
  <li>🧼 <strong>Facilité d'entretien :</strong> Les composants faciles à nettoyer simplifient le maintien d'un environnement hygiénique pour vos animaux de compagnie.</li>
  <li>🏡 <strong>Attrait esthétique :</strong> Son design luxueux ajoute une touche élégante à votre jardin tout en offrant un confort optimal à vos cochons d'Inde.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Taille :</strong> 5 pieds de longueur</li>
  <li>
<strong>Matière :</strong> Bois premium résistant aux intempéries</li>
  <li>
<strong>Caractéristiques de sécurité :</strong> Serrures sécurisées</li>
  <li>
<strong>Caractéristiques de conception :</strong> Composants faciles à nettoyer</li>
  <li>
<strong>Origine de fabrication :</strong> Fabriqué en Grande-Bretagne</li>
</ul>",Home & Roost,,Guinea Pig Hutch,hutch,false,Add Burrow Portal?,No,,,,,,,,5FT-SANDHURST-SINGLE,30000.0,shopify,100,continue,manual,39.99,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/906864d71f95e8b05be33a2dfd393912.jpg?v=1750000981,1,The Sandhurst 5ft Single Guinea Pig Hutch,false,,,,,,,,,,,,,,,kg,,,active
la-cabane-a-cochons-dinde-sandhurst-de-5-pieds-pour-un-seul-animal,,,,,,,,,Yes,,,,,,,,5FT-SANDHURST-SINGLE-BP,30000.0,shopify,100,continue,manual,39.99,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/fdce109cd7ae0aa7726fb9f0532bebd7.jpg?v=1750000981,2,The Sandhurst 5ft Single Guinea Pig Hutch,,,,,,,,,,,,,,,,kg,,,
la-cabane-a-cochons-dinde-sandhurst-de-5-pieds-pour-un-seul-animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/f006d300e2a72fa7cd677fa214260e73.jpg?v=1750000981,3,The Sandhurst 5ft Single Guinea Pig Hutch,,,,,,,,,,,,,,,,,,,
la-cabane-a-cochons-dinde-sandhurst-de-5-pieds-pour-un-seul-animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/ec7f8f0ed0475ea314560d814de988d0.jpg?v=1750000981,4,The Sandhurst 5ft Single Guinea Pig Hutch,,,,,,,,,,,,,,,,,,,
